Product Name,Category,Region,Quantity,Sales,Profit
Headphones,Accessories,South,2,2244,353.83
Keyboard,Accessories,West,7,5775,680.6
Printer,Office,North,6,1938,146.73
Keyboard,Accessories,North,2,310,70.66
Headphones,Accessories,East,6,6024,1706.41
Smartphone,Electronics,North,2,892,222.51
Mouse,Accessories,North,9,4005,652.15
Monitor,Accessories,East,8,8824,597.1
Laptop,Electronics,North,1,1123,318.09
Smartphone,Electronics,North,1,225,51.07
Monitor,Accessories,South,5,3490,205.04
Monitor,Accessories,North,6,3954,676.82
Monitor,Accessories,West,5,1245,345.84
Headphones,Accessories,East,5,1775,234.67
Keyboard,Accessories,South,4,3024,678.26
Printer,Office,West,4,500,85.96
Headphones,Accessories,North,3,3291,274.1
Headphones,Accessories,East,8,5880,436.85
Tablet,Electronics,West,3,2682,584.69
Keyboard,Accessories,West,4,4312,388.48
Printer,Office,West,4,1792,417.99
Laptop,Electronics,North,2,1382,211.11
Mouse,Accessories,South,2,906,59.06
Smartphone,Electronics,West,5,790,216.12
Camera,Electronics,North,8,6928,1415.16
Camera,Electronics,North,1,276,42.68
Smartwatch,Electronics,East,6,3372,934.42
Printer,Office,South,3,2019,265.44
Headphones,Accessories,South,4,4532,987.32
Camera,Electronics,North,5,1030,64.81
Laptop,Electronics,North,1,632,89.14
Laptop,Electronics,West,7,7280,1450.82
Laptop,Electronics,West,1,770,121.75
Smartphone,Electronics,West,5,2985,698.22
Smartphone,Electronics,West,6,5532,552.74
Smartphone,Electronics,East,1,63,11.91
Tablet,Electronics,South,4,1324,127.07
Camera,Electronics,West,5,4435,954.12
Smartphone,Electronics,East,6,882,184.48
Mouse,Accessories,South,8,3568,334.13
Monitor,Accessories,North,6,1704,199.94
Smartwatch,Electronics,South,2,1306,228.41
Headphones,Accessories,South,4,4664,294.05
Laptop,Electronics,North,1,1054,288.15
Smartwatch,Electronics,East,4,4168,494.48
Smartwatch,Electronics,South,6,3402,857.61
Smartwatch,Electronics,South,7,1253,354.23
Mouse,Accessories,East,9,738,64.42
Monitor,Accessories,North,1,952,157.7
Camera,Electronics,South,6,5106,1500.2
Monitor,Accessories,East,3,1671,94.52
Smartwatch,Electronics,North,3,564,108.35
Laptop,Electronics,North,5,1540,411.83
Tablet,Electronics,West,8,1848,351.02
Laptop,Electronics,West,1,380,94.35
Keyboard,Accessories,South,5,4575,771.24
Headphones,Accessories,East,7,8288,785.54
Printer,Office,West,1,1012,172.67
Camera,Electronics,West,6,5250,1228.49
Tablet,Electronics,West,4,1780,420.28
Smartwatch,Electronics,West,4,2580,602.5
Keyboard,Accessories,South,6,3396,914.17
Laptop,Electronics,South,8,4832,1261.06
Camera,Electronics,West,9,10143,1690.66
Mouse,Accessories,South,1,384,35.36
Monitor,Accessories,South,4,2536,495.13
Laptop,Electronics,East,8,4256,372.95
Headphones,Accessories,South,2,2170,522.0
Headphones,Accessories,South,6,2790,719.15
Tablet,Electronics,North,3,3366,882.29
Laptop,Electronics,East,7,455,80.0
Monitor,Accessories,South,3,1827,94.4
Tablet,Electronics,West,8,6584,544.62
Smartphone,Electronics,North,8,9408,552.44
Smartphone,Electronics,East,8,5264,1051.5
Smartwatch,Electronics,East,8,5736,937.62
Keyboard,Accessories,South,3,2580,173.89
Camera,Electronics,East,7,2968,485.13
Mouse,Accessories,South,5,5875,789.23
Monitor,Accessories,South,8,5976,1016.99
Camera,Electronics,North,5,1775,486.37
Mouse,Accessories,West,3,1227,113.38
Monitor,Accessories,East,8,5632,1620.04
Headphones,Accessories,West,3,2367,222.26
Headphones,Accessories,West,3,2577,196.37
Tablet,Electronics,South,8,984,73.84
Mouse,Accessories,West,3,3408,205.76
Smartwatch,Electronics,South,6,7056,586.91
Camera,Electronics,West,4,764,178.83
Headphones,Accessories,East,9,2754,259.16
Smartphone,Electronics,South,4,1624,333.74
Mouse,Accessories,North,3,1842,112.85
Headphones,Accessories,North,1,967,59.98
Tablet,Electronics,South,3,726,71.06
Printer,Office,South,5,1640,391.36
Keyboard,Accessories,North,8,3080,776.6
Camera,Electronics,East,9,1791,187.28
Smartwatch,Electronics,West,3,3360,465.02
Mouse,Accessories,South,3,1494,178.5
Smartwatch,Electronics,South,1,1140,85.75
Smartphone,Electronics,South,1,787,120.38
Headphones,Accessories,South,5,5665,332.46
Keyboard,Accessories,East,9,2070,457.39
Smartphone,Electronics,South,5,910,116.47
Smartwatch,Electronics,South,2,626,159.49
Keyboard,Accessories,North,8,5160,1057.41
Monitor,Accessories,East,7,4648,1240.98
Monitor,Accessories,South,1,618,81.04
Laptop,Electronics,North,3,213,30.68
Mouse,Accessories,West,6,4632,799.16
Tablet,Electronics,South,4,2232,531.12
Tablet,Electronics,West,2,1708,441.43
Smartphone,Electronics,East,6,5766,675.17
Keyboard,Accessories,South,2,2372,275.88
Headphones,Accessories,North,1,1112,100.47
Smartphone,Electronics,West,6,5724,1640.19
Camera,Electronics,South,4,912,81.65
Camera,Electronics,East,7,7077,1921.73
Camera,Electronics,South,6,606,104.85
Monitor,Accessories,East,5,4795,819.12
Headphones,Accessories,East,3,1683,129.64
Mouse,Accessories,West,1,1043,151.13
Printer,Office,West,1,293,29.58
Monitor,Accessories,North,3,1347,196.59
Monitor,Accessories,West,4,2336,509.49
Printer,Office,South,7,6713,457.99
Headphones,Accessories,East,7,1785,233.77
Tablet,Electronics,North,4,3960,632.76
Tablet,Electronics,North,8,6960,1913.58
Headphones,Accessories,East,1,85,17.71
Tablet,Electronics,West,6,5124,501.5
Smartwatch,Electronics,West,3,3153,224.29
Mouse,Accessories,East,5,5990,1403.53
Tablet,Electronics,West,7,1169,69.41
Laptop,Electronics,North,5,3225,523.32
Smartwatch,Electronics,North,7,560,163.16
Monitor,Accessories,South,7,6559,1141.32
Camera,Electronics,West,7,2597,766.32
Mouse,Accessories,South,7,5761,362.48
Keyboard,Accessories,East,2,252,67.37
Printer,Office,West,7,5922,1323.1
Headphones,Accessories,West,8,2304,291.46
Printer,Office,East,4,3284,354.4
Mouse,Accessories,South,7,4977,516.7
Headphones,Accessories,North,6,3024,336.28
Printer,Office,West,5,1830,437.35
Camera,Electronics,East,2,2092,366.12
Camera,Electronics,North,9,4959,479.28
Smartwatch,Electronics,West,2,384,38.41
Printer,Office,South,5,1025,246.15
Monitor,Accessories,East,4,1060,260.21
Camera,Electronics,South,9,9423,652.06
Keyboard,Accessories,South,6,3648,1050.08
Monitor,Accessories,North,8,7792,913.12
Tablet,Electronics,North,4,4228,947.76
Printer,Office,West,5,1035,187.12
Tablet,Electronics,West,9,6507,1075.51
Laptop,Electronics,North,2,256,35.66
Keyboard,Accessories,North,9,7542,1477.49
Mouse,Accessories,North,3,1335,176.44
Headphones,Accessories,South,3,1308,73.28
Headphones,Accessories,West,8,2488,151.95
Laptop,Electronics,North,7,7777,746.84
Camera,Electronics,East,3,828,117.95
Keyboard,Accessories,South,6,3240,758.19
Headphones,Accessories,West,7,1365,312.04
Monitor,Accessories,West,2,760,192.42
Camera,Electronics,East,9,909,138.04
Smartwatch,Electronics,North,4,1264,371.92
Smartwatch,Electronics,South,4,4608,963.5
Mouse,Accessories,West,5,3670,462.97
Monitor,Accessories,North,1,579,133.57
Tablet,Electronics,West,7,2149,121.69
Laptop,Electronics,East,4,576,156.59
Smartwatch,Electronics,East,4,3928,325.32
Mouse,Accessories,East,9,8082,1783.55
Monitor,Accessories,West,3,975,291.81
Keyboard,Accessories,South,2,630,86.07
Mouse,Accessories,West,6,2214,322.73
Laptop,Electronics,West,7,1092,274.77
Headphones,Accessories,West,4,4356,614.62
Smartphone,Electronics,North,7,1806,308.92
Smartwatch,Electronics,East,3,2829,362.16
Monitor,Accessories,South,9,1188,348.31
Headphones,Accessories,East,3,3033,458.41
Smartwatch,Electronics,West,5,2095,193.93
Camera,Electronics,North,7,7077,804.15
Laptop,Electronics,East,7,7301,2026.43
Smartphone,Electronics,North,3,2193,477.95
Camera,Electronics,South,7,2667,363.5
Tablet,Electronics,South,3,3393,313.45
Headphones,Accessories,West,9,8073,710.23
Printer,Office,South,3,390,112.08
Mouse,Accessories,East,2,1590,147.2
Tablet,Electronics,West,2,992,238.18
Keyboard,Accessories,South,7,2716,512.09
Smartphone,Electronics,East,7,4123,750.05
Tablet,Electronics,East,7,1120,111.79
Smartwatch,Electronics,South,3,945,135.59
Monitor,Accessories,West,4,1800,170.19
Camera,Electronics,West,3,861,173.49
Monitor,Accessories,North,4,3792,1092.85
Headphones,Accessories,North,3,1962,469.94
Printer,Office,South,6,3954,690.1
Laptop,Electronics,North,9,8793,2262.43
Smartphone,Electronics,South,7,4144,426.39
Mouse,Accessories,North,6,6576,815.56
Mouse,Accessories,South,5,4915,1196.6
Printer,Office,North,4,2604,271.22
Printer,Office,North,4,1060,155.78
Monitor,Accessories,West,7,2989,197.58
Mouse,Accessories,North,8,8664,2131.16
Smartwatch,Electronics,South,5,5125,268.39
Tablet,Electronics,West,9,3762,484.75
Printer,Office,West,1,235,54.87
Mouse,Accessories,East,2,1718,218.82
Laptop,Electronics,North,8,6160,1617.32
Printer,Office,South,6,1326,338.66
Keyboard,Accessories,West,6,6888,945.07
Printer,Office,West,4,1544,106.02
Headphones,Accessories,South,4,4000,964.43
Printer,Office,East,1,1037,56.89
Smartwatch,Electronics,West,7,3094,463.72
Keyboard,Accessories,East,4,856,72.99
Mouse,Accessories,West,9,7506,594.28
Laptop,Electronics,East,5,5465,546.33
Monitor,Accessories,West,7,7833,1843.94
Laptop,Electronics,West,6,6234,1829.07
Smartphone,Electronics,West,4,3888,284.17
Monitor,Accessories,West,2,798,79.25
Monitor,Accessories,North,8,1600,305.3
Tablet,Electronics,South,7,630,83.28
Keyboard,Accessories,West,6,1962,301.57
Headphones,Accessories,West,6,4998,863.82
Monitor,Accessories,West,5,3105,744.26
Mouse,Accessories,North,7,3892,350.57
Camera,Electronics,East,4,4492,670.42
Mouse,Accessories,South,4,460,92.24
Smartwatch,Electronics,West,8,4472,290.79
Keyboard,Accessories,East,6,2670,782.28
Laptop,Electronics,South,4,3724,276.85
Camera,Electronics,North,6,6144,754.18
Smartwatch,Electronics,West,9,4599,618.89
Keyboard,Accessories,East,2,1696,500.56
Laptop,Electronics,East,1,1083,152.5
Smartphone,Electronics,South,5,870,48.87
Laptop,Electronics,East,3,3183,868.73
Tablet,Electronics,North,7,4620,990.79
Monitor,Accessories,North,6,2856,226.53
Smartphone,Electronics,South,8,7456,1702.48
Camera,Electronics,East,1,673,114.42
Smartwatch,Electronics,South,7,2632,738.93
Printer,Office,East,1,1175,171.51
Headphones,Accessories,North,5,310,32.01
Printer,Office,North,9,2484,655.54
Monitor,Accessories,West,3,1986,361.33
Printer,Office,West,7,4109,1037.64
Mouse,Accessories,North,1,693,62.75
Camera,Electronics,North,5,2520,487.18
Smartphone,Electronics,West,8,7424,1878.07
Monitor,Accessories,East,8,6488,1438.34
Tablet,Electronics,South,5,1255,236.25
Camera,Electronics,South,5,1755,358.01
Keyboard,Accessories,West,8,2712,247.84
Smartwatch,Electronics,North,7,2919,325.35
Laptop,Electronics,North,1,58,10.79
Smartwatch,Electronics,West,8,5504,1196.78
Laptop,Electronics,West,5,1190,346.79
Smartwatch,Electronics,East,7,6573,460.28
Smartphone,Electronics,South,3,768,72.67
Monitor,Accessories,East,3,2640,199.97
Tablet,Electronics,North,8,1048,107.56
Smartwatch,Electronics,North,6,4692,1044.97
Printer,Office,South,9,8496,2316.03
Keyboard,Accessories,West,8,8272,2391.88
Keyboard,Accessories,East,6,2592,404.89
Keyboard,Accessories,North,5,2600,537.11
Laptop,Electronics,South,2,574,70.16
Headphones,Accessories,West,2,1344,297.99
Headphones,Accessories,North,9,5256,1296.65
Keyboard,Accessories,South,3,858,246.86
Printer,Office,North,1,1091,258.3
Tablet,Electronics,North,4,724,186.95
Laptop,Electronics,South,4,3244,357.55
Headphones,Accessories,West,6,5370,1045.1
Smartwatch,Electronics,West,1,1142,306.84
Smartwatch,Electronics,West,7,1988,430.59
Mouse,Accessories,South,9,1620,294.6
Monitor,Accessories,East,9,4977,745.81
Keyboard,Accessories,East,2,1340,129.89
Laptop,Electronics,West,1,625,125.9
Smartphone,Electronics,North,2,380,101.7
Laptop,Electronics,North,6,4200,1013.7
Smartwatch,Electronics,North,3,2601,463.36
Camera,Electronics,South,5,3135,277.28
Mouse,Accessories,South,2,1254,250.09
Smartwatch,Electronics,East,8,3272,460.82
Keyboard,Accessories,North,6,4446,1217.86
Printer,Office,East,9,7020,623.97
Camera,Electronics,East,8,6520,1073.62
Tablet,Electronics,North,5,5660,641.69
Monitor,Accessories,East,4,1308,368.28
Laptop,Electronics,South,1,225,48.82
Laptop,Electronics,West,6,360,22.16
Printer,Office,West,9,7083,994.47
Tablet,Electronics,West,1,99,12.79
Tablet,Electronics,South,8,5176,619.45
Tablet,Electronics,West,8,2840,262.62
Printer,Office,South,7,7896,484.76
Smartwatch,Electronics,East,4,4324,833.11
Camera,Electronics,East,4,1084,134.42
Smartwatch,Electronics,North,2,300,48.69
Laptop,Electronics,East,1,687,62.82
Monitor,Accessories,East,7,637,87.86
Printer,Office,East,2,1868,307.32
Camera,Electronics,East,1,712,89.5
Mouse,Accessories,North,2,1366,298.32
Keyboard,Accessories,East,1,706,63.82
Monitor,Accessories,East,8,2256,468.52
Printer,Office,North,3,1335,263.04
Printer,Office,North,8,4128,315.48
Camera,Electronics,North,9,4554,1031.09
Monitor,Accessories,East,8,2024,203.11
Camera,Electronics,East,7,6468,398.23
Monitor,Accessories,East,3,2025,355.59
Smartphone,Electronics,West,7,5978,1791.25
Keyboard,Accessories,West,8,6224,790.27
Camera,Electronics,West,6,4146,700.46
Printer,Office,East,4,2396,608.5
Laptop,Electronics,South,4,2708,302.14
Keyboard,Accessories,West,2,1626,354.49
Printer,Office,West,5,1145,244.72
Smartwatch,Electronics,North,7,4459,1037.27
Tablet,Electronics,South,3,1476,85.16
Monitor,Accessories,West,2,1390,316.31
Mouse,Accessories,South,3,1785,244.52
Tablet,Electronics,East,8,2968,530.3
Monitor,Accessories,East,6,4938,847.89
Camera,Electronics,East,8,1440,402.06
Smartwatch,Electronics,East,2,186,32.48
Headphones,Accessories,North,6,576,162.75
Mouse,Accessories,West,3,1245,229.73
Keyboard,Accessories,South,9,4572,279.54
Smartwatch,Electronics,East,3,318,49.93
Headphones,Accessories,South,3,2433,515.28
Smartwatch,Electronics,West,1,952,179.4
Laptop,Electronics,East,6,5568,958.59
Camera,Electronics,South,7,7791,1844.69
Smartwatch,Electronics,West,9,4014,204.48
Smartphone,Electronics,North,4,228,29.37
Camera,Electronics,North,1,635,101.09
Printer,Office,West,1,714,209.69
Keyboard,Accessories,West,4,316,32.79
Tablet,Electronics,West,9,4149,605.52
Mouse,Accessories,West,2,384,99.02
Smartwatch,Electronics,North,5,720,63.84
Mouse,Accessories,West,7,1771,171.26
Laptop,Electronics,West,9,2772,432.77
Printer,Office,East,9,9477,2443.62
Monitor,Accessories,North,8,7200,804.53
Smartphone,Electronics,North,3,3477,862.21
Smartphone,Electronics,North,3,342,89.67
Mouse,Accessories,East,9,2538,575.41
Printer,Office,West,3,3093,584.23
Headphones,Accessories,South,8,2592,526.38
Headphones,Accessories,East,8,2984,742.31
Monitor,Accessories,North,9,10530,2387.63
Printer,Office,North,2,2372,206.42
Camera,Electronics,East,9,5661,1104.02
Printer,Office,East,2,1710,468.76
Headphones,Accessories,North,4,524,52.31
Camera,Electronics,North,4,564,32.8
Tablet,Electronics,South,8,9056,872.48
Keyboard,Accessories,South,2,684,71.39
Printer,Office,South,6,6276,1396.25
Monitor,Accessories,West,2,1832,489.21
Keyboard,Accessories,East,8,5912,1143.04
Monitor,Accessories,South,7,6769,1549.67
Monitor,Accessories,North,1,342,37.64
Tablet,Electronics,North,8,3296,623.67
Camera,Electronics,North,2,2216,444.36
Smartwatch,Electronics,North,7,4634,1358.44
Mouse,Accessories,East,6,4698,1020.11
Laptop,Electronics,North,7,3038,158.82
Printer,Office,South,2,1878,386.28
Headphones,Accessories,South,2,518,34.22
Headphones,Accessories,North,7,5362,1029.47
Printer,Office,North,9,6183,359.54
Laptop,Electronics,East,8,3272,674.57
Printer,Office,East,2,308,35.32
Printer,Office,South,1,915,129.08
Keyboard,Accessories,West,3,375,95.04
Smartwatch,Electronics,West,9,3150,457.13
Camera,Electronics,South,4,1104,63.57
Keyboard,Accessories,North,2,1384,316.21
Laptop,Electronics,West,5,3170,245.25
Headphones,Accessories,North,6,6774,960.41
Headphones,Accessories,North,4,1340,309.8
Keyboard,Accessories,South,2,1934,157.41
Camera,Electronics,East,7,1540,342.93
Smartphone,Electronics,North,8,2864,195.16
Keyboard,Accessories,East,4,2236,167.78
Headphones,Accessories,South,8,1800,326.03
Keyboard,Accessories,North,7,812,175.55
Laptop,Electronics,South,1,927,103.95
Printer,Office,East,9,9459,604.06
Smartphone,Electronics,West,1,719,40.42
Monitor,Accessories,East,1,545,68.28
Laptop,Electronics,West,1,705,165.16
Camera,Electronics,West,7,8113,1103.57
Smartwatch,Electronics,North,9,1638,183.75
Monitor,Accessories,West,9,6633,1239.11
Tablet,Electronics,West,5,4815,338.31
Smartphone,Electronics,West,4,4512,546.71
Headphones,Accessories,North,2,378,87.37
Laptop,Electronics,South,3,1527,364.05
Monitor,Accessories,North,8,2872,483.94
Keyboard,Accessories,South,8,904,202.35
Tablet,Electronics,South,9,9036,1087.46
Laptop,Electronics,West,5,5845,941.79
Headphones,Accessories,East,3,2481,249.52
Printer,Office,East,2,1632,292.78
Laptop,Electronics,West,6,6246,327.14
Smartwatch,Electronics,North,4,1064,263.48
Monitor,Accessories,South,8,1944,134.94
Headphones,Accessories,South,9,8307,1326.23
Smartwatch,Electronics,South,3,1338,396.08
Camera,Electronics,West,5,5785,1191.11
Keyboard,Accessories,South,8,5368,542.52
Camera,Electronics,West,9,3177,629.96
Printer,Office,West,3,1506,427.84
Monitor,Accessories,East,8,5416,403.52
Tablet,Electronics,South,7,3591,266.59
Smartphone,Electronics,South,6,5406,1277.46
Camera,Electronics,East,5,5940,467.31
Keyboard,Accessories,South,5,1400,273.39
Camera,Electronics,North,5,3250,699.99
Smartwatch,Electronics,South,7,3150,299.7
Laptop,Electronics,East,6,462,71.22
Headphones,Accessories,North,3,2508,498.69
Monitor,Accessories,West,3,2043,479.9
Camera,Electronics,North,6,6528,549.62
Mouse,Accessories,West,4,556,85.63
Keyboard,Accessories,South,3,1704,309.06
Smartphone,Electronics,South,5,4370,1255.36
Camera,Electronics,East,2,1054,243.5
Headphones,Accessories,West,8,1024,201.92
Smartphone,Electronics,East,2,2258,280.76
Smartwatch,Electronics,West,5,705,198.62
Mouse,Accessories,North,9,8442,940.33
Camera,Electronics,North,5,1815,535.22
Printer,Office,West,3,2568,734.6
Smartphone,Electronics,East,4,1192,212.77
Tablet,Electronics,North,1,834,95.54
Laptop,Electronics,North,9,2853,353.09
Laptop,Electronics,East,3,1656,378.84
Monitor,Accessories,South,4,4324,288.12
Tablet,Electronics,North,4,380,72.88
Keyboard,Accessories,East,3,2478,584.37
Headphones,Accessories,North,5,2805,438.89
Keyboard,Accessories,North,9,2628,459.87
Smartphone,Electronics,West,8,7496,2019.32
Laptop,Electronics,East,6,5124,1078.57
Smartwatch,Electronics,East,9,3591,423.0
Mouse,Accessories,West,7,2751,675.95
Printer,Office,North,8,4080,336.96
Printer,Office,North,7,6293,718.49
Headphones,Accessories,South,6,2640,734.44
Headphones,Accessories,South,7,7966,1313.56
Printer,Office,East,9,8595,1312.19
Smartwatch,Electronics,North,6,5178,1321.58
Printer,Office,East,1,958,186.76
Mouse,Accessories,West,6,3414,396.92
Smartphone,Electronics,North,4,2064,359.3
Printer,Office,South,9,3357,405.61
Smartphone,Electronics,South,3,1851,198.71
Laptop,Electronics,West,5,3280,954.17
Smartwatch,Electronics,East,8,8056,605.8
Printer,Office,West,9,3753,1114.87
Headphones,Accessories,South,3,777,147.93
Camera,Electronics,South,6,816,98.75
Smartphone,Electronics,East,1,166,31.72
Headphones,Accessories,East,8,8872,1486.58
Laptop,Electronics,North,1,749,68.17
Keyboard,Accessories,East,6,6720,1113.56
Smartwatch,Electronics,North,6,3012,307.47
Camera,Electronics,North,7,7455,1008.42
Monitor,Accessories,East,4,1272,299.84
Mouse,Accessories,West,9,7200,1469.23
Smartwatch,Electronics,West,4,1932,301.16
Printer,Office,East,6,4890,689.01
Smartwatch,Electronics,East,6,6462,1466.15
Mouse,Accessories,East,6,6126,428.38
Printer,Office,East,1,546,124.1
Mouse,Accessories,North,6,4920,929.18
Keyboard,Accessories,South,6,1092,176.52
Headphones,Accessories,East,5,855,238.83
Camera,Electronics,North,8,6488,1072.86
Camera,Electronics,North,5,5990,1548.62
Mouse,Accessories,North,4,3808,442.33
Keyboard,Accessories,East,2,876,224.01
Smartphone,Electronics,West,4,1852,535.07
Monitor,Accessories,West,4,408,45.2
Mouse,Accessories,East,9,8460,1515.06
Laptop,Electronics,North,5,1660,283.14
Mouse,Accessories,West,1,95,6.97
Mouse,Accessories,West,6,4062,1087.17
Camera,Electronics,West,4,1064,314.84
Mouse,Accessories,South,5,3100,695.28
Headphones,Accessories,North,3,1137,173.92
Printer,Office,North,6,5724,857.33
Monitor,Accessories,East,1,359,78.17
Tablet,Electronics,South,1,226,55.4
Keyboard,Accessories,North,5,1130,254.99
Smartphone,Electronics,West,1,158,32.89
Laptop,Electronics,North,1,450,75.89
Monitor,Accessories,West,5,5210,1338.8
Laptop,Electronics,South,3,1737,353.17
Laptop,Electronics,West,5,1600,242.25
Tablet,Electronics,East,2,2178,574.4
Printer,Office,East,3,1872,532.81
Mouse,Accessories,South,4,3264,639.8
Camera,Electronics,North,6,6384,1754.15
Smartwatch,Electronics,East,5,1910,463.07
Smartwatch,Electronics,North,8,4048,666.1
Camera,Electronics,North,3,1074,240.44
Printer,Office,North,2,848,129.96
Printer,Office,East,8,3336,492.76
Laptop,Electronics,South,4,2408,721.8
Monitor,Accessories,South,1,436,73.89
Smartwatch,Electronics,South,8,8792,2045.54
Keyboard,Accessories,East,3,2889,604.45
Camera,Electronics,East,4,3296,460.98
Printer,Office,East,1,714,99.13
Camera,Electronics,West,5,3140,853.66
Laptop,Electronics,South,6,5484,540.4
Camera,Electronics,South,5,1825,221.47
Smartwatch,Electronics,East,5,1815,468.62
Keyboard,Accessories,West,9,4032,876.91
Headphones,Accessories,North,9,5571,1523.81
Smartwatch,Electronics,East,5,2725,308.29
Tablet,Electronics,West,2,374,49.26
Smartphone,Electronics,North,3,300,38.44
Mouse,Accessories,West,5,2050,157.13
Smartphone,Electronics,North,4,344,25.7
Keyboard,Accessories,East,9,5706,1704.8
Smartwatch,Electronics,North,5,830,58.28
Tablet,Electronics,West,6,3120,274.65
Printer,Office,East,7,8057,1652.27
Printer,Office,North,1,624,106.92
Headphones,Accessories,North,2,1420,93.59
Keyboard,Accessories,South,4,2936,204.55
Tablet,Electronics,East,1,653,93.78
Smartphone,Electronics,South,2,2032,149.7
Tablet,Electronics,East,7,3500,919.35
Printer,Office,North,8,7264,1318.0
Smartphone,Electronics,South,5,5465,719.92
Tablet,Electronics,North,2,1852,168.92
Camera,Electronics,North,4,784,192.77
Monitor,Accessories,South,8,5456,898.06
Laptop,Electronics,South,9,594,93.92
Keyboard,Accessories,North,9,9900,576.8
Printer,Office,West,1,570,57.07
Laptop,Electronics,South,5,5345,1060.46
Laptop,Electronics,West,3,510,110.38
Keyboard,Accessories,South,1,551,86.84
Mouse,Accessories,West,2,1226,124.25
Keyboard,Accessories,South,8,5040,465.36
Printer,Office,South,8,9528,1942.35
Smartphone,Electronics,East,9,7731,2178.05
Camera,Electronics,West,6,6366,318.97
Smartphone,Electronics,East,4,1896,191.7
Keyboard,Accessories,North,2,430,114.91
Camera,Electronics,West,8,3152,337.36
Printer,Office,South,5,3385,774.86
Mouse,Accessories,South,3,2214,127.34
Headphones,Accessories,South,5,720,214.31
Tablet,Electronics,East,1,123,12.36
Tablet,Electronics,West,5,4560,1180.8
Printer,Office,South,6,3696,597.66
Keyboard,Accessories,North,5,3670,790.67
Tablet,Electronics,East,7,3395,350.26
Keyboard,Accessories,East,2,1122,100.78
Headphones,Accessories,South,2,2376,580.26
Laptop,Electronics,North,2,1168,198.4
Monitor,Accessories,North,5,4590,650.05
Monitor,Accessories,North,5,1980,249.22
Headphones,Accessories,South,1,282,72.5
Smartphone,Electronics,South,6,2970,425.9
Camera,Electronics,West,4,2792,725.35
Smartwatch,Electronics,North,2,2232,150.12
Laptop,Electronics,West,2,2386,381.83
Smartphone,Electronics,East,1,995,149.86
Monitor,Accessories,East,9,2331,558.0
Tablet,Electronics,East,9,7767,2172.19
Printer,Office,South,8,672,186.37
Monitor,Accessories,West,5,4375,987.96
Tablet,Electronics,West,3,2832,317.76
Camera,Electronics,South,7,2296,138.93
Smartphone,Electronics,North,1,92,14.88
Tablet,Electronics,North,3,3336,798.26
Laptop,Electronics,East,1,989,149.99
Tablet,Electronics,West,8,8336,782.8
Laptop,Electronics,West,5,2130,318.99
Tablet,Electronics,West,5,2465,497.19
Monitor,Accessories,North,6,3438,631.95
Tablet,Electronics,North,8,2464,216.51
Tablet,Electronics,South,5,4900,347.25
Printer,Office,East,1,730,55.72
Keyboard,Accessories,North,3,2991,716.54
Camera,Electronics,North,1,930,136.16
Monitor,Accessories,West,2,366,31.23
Mouse,Accessories,West,9,7344,1417.84
Laptop,Electronics,North,7,728,64.82
Smartphone,Electronics,East,7,6013,1544.51
Keyboard,Accessories,East,2,226,38.52
Smartwatch,Electronics,East,9,1134,267.26
Printer,Office,West,9,9324,2416.93
Laptop,Electronics,West,7,7672,2046.38
Monitor,Accessories,East,6,1170,104.63
Headphones,Accessories,South,1,393,40.34
Smartwatch,Electronics,South,3,2943,234.27
Smartwatch,Electronics,South,9,6642,394.48
Keyboard,Accessories,West,9,2853,564.05
Smartwatch,Electronics,East,9,10530,1777.32
Mouse,Accessories,East,6,2886,355.32
Keyboard,Accessories,North,7,8071,435.51
Mouse,Accessories,South,1,1058,207.55
Monitor,Accessories,South,8,448,45.43
Printer,Office,South,8,4784,769.91
Headphones,Accessories,East,5,3735,423.94
Keyboard,Accessories,East,7,7252,1357.27
Laptop,Electronics,East,3,321,72.13
Laptop,Electronics,South,9,1746,260.5
Smartwatch,Electronics,North,6,6510,1539.18
Smartwatch,Electronics,South,8,7536,1197.09
Tablet,Electronics,South,6,4254,938.66
Mouse,Accessories,East,2,2372,392.07
Keyboard,Accessories,East,3,189,33.94
Monitor,Accessories,West,9,4581,250.06
Camera,Electronics,South,4,2228,293.25
Tablet,Electronics,South,7,7931,504.39
Headphones,Accessories,East,7,4221,358.02
Headphones,Accessories,East,4,1636,134.85
Printer,Office,South,5,4375,347.43
Printer,Office,East,9,5085,488.63
Smartwatch,Electronics,North,2,244,16.78
Laptop,Electronics,North,3,1371,104.66
Smartwatch,Electronics,North,4,360,42.66
Smartphone,Electronics,South,2,1408,193.09
Smartphone,Electronics,West,2,2204,523.82
Smartwatch,Electronics,East,9,3654,581.9
Printer,Office,West,8,1720,401.26
Camera,Electronics,North,3,1209,320.61
Tablet,Electronics,South,3,3522,285.91
Monitor,Accessories,North,7,3675,236.8
Smartphone,Electronics,West,5,3795,239.15
Smartphone,Electronics,West,9,8667,1597.49
Mouse,Accessories,West,3,315,78.41
Tablet,Electronics,East,4,2584,394.52
Tablet,Electronics,South,6,510,151.91
Mouse,Accessories,West,3,1989,419.61
Smartwatch,Electronics,South,1,281,67.85
Keyboard,Accessories,East,4,2424,544.07
Smartphone,Electronics,North,4,2516,689.29
Tablet,Electronics,West,1,414,50.26
Camera,Electronics,South,9,5895,442.49
Tablet,Electronics,East,9,5238,1152.42
Headphones,Accessories,East,9,2187,413.76
